id,text,score,x,y,keyword
1515,McDonald's,2.5,34.49281617,-118.197473,Fast Food Burgers American Chicken Mexican Sandwiches
1516,McDonald's,2,32.95987,-117.0381689,American Fast Food Burgers
1517,McDonald's,5,33.80181,-116.38826,American Burgers Fast Food
1518,McDonald's,3,33.802491,-117.225535,Burgers Fast Food American Sandwiches
1519,McDonald's,2.5,37.949026,-121.290134,American Fast Food Burgers
1520,McDonald's,2,33.974974,-118.283185,American Burgers Fast Food
1521,McDonald's,3.5,38.45754169,-121.8416405,Burgers Fast Food American Sandwiches
1522,McDonald's,3,33.85614038,-117.919383,Fast Food American Burgers
1523,McDonald's,2.5,34.16508445,-117.2812725,Burgers Fast Food American Chicken Sandwiches
1524,McDonald's,4,34.06742,-117.326339,Burgers American Fast Food Sandwiches
1525,McDonald's,3,34.107502,-118.056085,American Burgers Fast Food Mexican
1526,McDonald's,2.5,33.946231,-117.421497,American Burgers Fast Food Bakery Diner
1527,McDonald's,3,37.317649,-120.499788,Burgers American Fast Food Sandwiches
1528,McDonald's,1,34.558323,-118.045235,American Fast Food Bakery Burgers Diner
1529,McDonald's,2.5,37.311,-121.931121,American Burgers Fast Food
1530,McDonald's,1,33.925476,-116.89997,American Burgers Fast Food
1531,McDonald's,1,33.917394,-118.10218,American Fast Food Burgers
1532,McDonald's,3.5,33.968142,-118.163707,Burgers Fast Food American Sandwiches
1533,McDonald's,4.5,32.692806,-117.133842,Burgers Fast Food American Chicken Sandwiches
1534,McDonald's,2,33.666734,-117.988381,Burgers Fast Food American Chicken Sandwiches
1535,McDonald's,4,37.71657,-122.177361,American Fast Food Burgers
1536,McDonald's,3.5,38.59657,-121.41534,American Burgers Fast Food
1537,McDonald's,1,34.09306927,-118.026981,Fast Food American Burgers Sandwiches
1538,McDonald's,3,35.36700562,-119.0422297,American Fast Food Burgers
1539,McDonald's,2,33.935287,-117.40415,American Burgers Fast Food Bakery Diner
1540,McDonald's,2,38.68343697,-121.4563304,American Fast Food Burgers Sandwiches
1541,McDonald's,3,33.12898,-117.090995,American Burgers Fast Food
1542,McDonald's,3,32.837838,-116.984187,Burgers Fast Food American Chicken Sandwiches
1543,McDonald's,5,34.42239883,-118.5418099,Burgers American Chicken Fast Food Sandwiches
1544,McDonald's,2,36.418198,-121.32199,Burgers Fast Food American Chicken Sandwiches
1545,McDonald's,3.5,33.562324,-117.629022,Fast Food American Burgers
1546,McDonald's,2.5,34.142694,-118.236665,American Burgers Fast Food
1547,McDonald's,4.5,34.0864653,-117.8729583,American Fast Food Mexican
1548,McDonald's,1,34.272168,-118.770372,American Burgers Fast Food
1549,McDonald's,2,37.64342,-122.453,American Burgers Fast Food Sandwiches
1550,McDonald's,1,36.328044,-119.649778,American Burgers Fast Food
1551,McDonald's,3,37.52527,-122.28179,Burgers Fast Food American Sandwiches
1552,McDonald's,2,37.533016,-122.327386,American Burgers Fast Food
1553,McDonald's,4.5,34.244856,-118.274174,American Burgers Fast Food
1554,McDonald's,2,34.675682,-118.11249,American Fast Food Burgers
1555,McDonald's,3,35.615167,-120.686868,American Burgers Bistro Fast Food French
1556,McDonald's,3,36.685406,-121.79477,Burgers Fast Food American Sandwiches
1557,McDonald's,1.5,33.939489,-117.9376235,Burgers American Fast Food
1558,McDonald's,4,36.341791,-119.350889,Burgers American Fast Food
1559,McDonald's,4,38.654977,-121.383415,American Burgers Fast Food
1560,McDonald's,2.5,32.744434,-116.930763,Fast Food Burgers American Sandwiches
1561,McDonald's,2.5,32.754299,-117.218002,Burgers American Fast Food
1562,McDonald's,2.5,33.643103,-117.924836,Burgers American Fast Food
1563,McDonald's,2.5,34.121548,-117.61553,American Burgers Fast Food
1564,McDonald's,3.5,37.29001033,-121.8807237,Burgers Fast Food American Chicken Sandwiches
1565,McDonald's,1.5,33.943721,-118.408245,Fast Food American Burgers
1566,McDonald's,2,36.136409,-120.363458,American Burgers Fast Food
1567,McDonald's,3,34.200536,-118.867848,American Burgers Fast Food
1568,McDonald's,3,34.12910664,-117.8298712,Fast Food American Burgers Sandwiches
1569,McDonald's,1.5,34.005101,-118.473854,Burgers American Fast Food Sandwiches
1570,McDonald's,1.5,38.25894,-122.067389,Burgers American Fast Food Chicken Sandwiches
1571,McDonald's,3,37.78897165,-122.4016106,Burgers Fast Food American Sandwiches
1572,McDonald's,2,37.765758,-122.407546,Burgers Fast Food American Chicken Sandwiches
1573,McDonald's,3.5,37.73947,-121.135559,American Burgers Fast Food
1574,McDonald's,3.5,38.68682669,-121.3415426,Burgers American Fast Food
1575,McDonald's,2.5,32.583481,-117.109722,Fast Food American Burgers
1576,McDonald's,3,34.42189,-119.67926,Burgers American Fast Food Sandwiches
1577,McDonald's,1,34.04396545,-117.9885399,Burgers Fast Food American Sandwiches
1578,McDonald's,3,37.300051,-120.494177,American Burgers Fast Food
1579,McDonald's,3,34.031408,-118.244012,American Fast Food Burgers
1580,McDonald's,2.5,35.13730005,-120.6289172,Fast Food American Burgers
1581,McDonald's,4,38.15381,-122.25378,American Fast Food Burgers
1582,McDonald's,3,34.108292,-117.934577,American Burgers Fast Food
1583,McDonald's,5,32.66061,-117.034195,Fast Food American Burgers Sandwiches
1584,McDonald's,3.5,37.539706,-121.923124,Burgers American Fast Food Chicken Sandwiches
1585,McDonald's,1,33.891792,-117.20531,American Burgers Fast Food
1586,McDonald's,5,33.9618,-118.3500428,American Burgers Fast Food
1587,McDonald's,2.5,34.185085,-118.387285,American Fast Food Burgers
1588,McDonald's,2.5,34.183102,-118.311996,American Burgers Fast Food
1589,McDonald's,2,38.42581987,-121.4812857,American Fast Food Burgers
1590,McDonald's,2.5,33.947372,-118.14786,Fast Food American Burgers
1591,McDonald's,3,34.270352,-118.467716,American Fast Food Burgers Sandwiches
1592,McDonald's,3,33.810001,-117.91526,Burgers American Fast Food
1593,McDonald's,4,37.382298,-121.9788864,Burgers Fast Food American Sandwiches
1594,McDonald's,1,36.213041,-119.348687,Burgers American Fast Food Sandwiches
1595,McDonald's,2.5,37.66696,-122.080772,American Barbecue
1596,McDonald's,2,37.694815,-121.931643,American Burgers Fast Food
1597,Caesar's Italian Restaurant,3.5,37.805755,-122.411966,Italian Seafood American Mediterranean Steak
1598,Caffe Trieste,4.5,37.79874228,-122.40727,Coffee Continental Diner Italian
1599,Chicken Pie Shop,3.5,36.757675,-119.800432,American Chicken Diner
1600,Di Cicco's Cocktail Lounge,3.5,36.74416,-119.79053,Italian Pizza
1601,Di Cicco's Italian Restaurant,4.5,36.808487,-119.77047,Italian Pizza
1602,Di Cicco's Italian Restaurant,2.5,36.80798512,-119.831331,Italian Pizza
1603,Domenick's Pizza House,4,33.80572,-118.2641,Italian Pizza Fast Food Pacific Rim Steak Vietnamese
1604,Domenick's Pizza House,4.5,33.7621112,-118.3117879,Pizza Sandwiches Subs
1605,Frankie Johnnie and Luigi Too,3,37.70143,-121.9381,Pizza Italian
1606,Frankie Johnnie and Luigi Too,3.5,37.29199,-121.99391,Italian Pizza Fast Food Pan Asian Vegetarian
1607,Guadalajara Market and Products,4,37.352256,-121.856941,Catering Mexican
1608,Jersey Mike's Subs,3,38.749728,-121.248735,Sandwiches American Salad Subs
1609,Jersey Mike's Subs,3.5,34.183365,-118.912506,Sandwiches American
1610,Jersey Mike's Subs,3.5,34.22261,-119.177332,Sandwiches American Salad Subs
1611,La Scala Restaurant,3.5,34.071602,-118.402,Italian European
1612,Roll 'N Rye,3.5,33.997958,-118.395452,Deli American Sandwiches Japanese
1613,Silver Dragon Restaurant,3.5,37.799488,-122.2712,Chinese Asian Fast Food Korean Pan Asian
1614,Tary Boscolo's Pizzeria and Italian Restaurant,4.5,37.342236,-120.59943,Italian Pizza Fast Food Sandwiches Subs
1615,The Munchbox,5,34.25724,-118.600047,Burgers Chicken Mediterranean Middle Eastern Thai
1616,Vesuvio Italian Food,3.5,37.35237,-121.98135,Pizza Italian American Catering Fast Food
1617,Antonio's Pizzeria,4.5,34.14787,-118.43032,Pizza Italian American Deli Diner Pasta
1618,Art's Delicatessen and Restaurant,4,34.143319,-118.398964,Deli Diner Cafe Coffee Hot Dogs Italian Sandwiches Thai
1619,Barneys Hickory Pit,4,37.97123,-122.013855,Barbecue American Fast Food
1620,Baskin-Robbins,5,34.165059,-118.3061,Ice Cream American Bakery
1621,China Gate Restaurant,4.5,33.179798,-117.327003,Chinese
1622,Clancy's,4,33.7403816,-118.1057763,Irish
1623,El Aguila Bakery and Deli,4,36.678395,-121.657254,Deli Bakery Sandwiches
1624,El Castillo Cafe Mexican Restaurant,4.5,37.73465,-121.42573,Mexican
1625,Frank's Steak House,3.5,34.173374,-118.31669,Steak Barbecue Diner Latin American Seafood Steakhouse
1626,Knowlwood Home of The Worlds Best Hamburger,3.5,33.76015529,-117.8366529,American Burgers Diner Hot Dogs
1627,Marechiaro's,5,32.806465,-116.93579,Pizza
1628,Marris Pizza and Italian Restaurant,4,33.79543,-118.10685,Italian Pizza Subs
1629,New China Cafe,4.5,37.30421,-120.490929,Chinese Fast Food
1630,Shakeys Pizza Restaurant,4,33.999408,-118.07958,Italian Pizza American
1631,Aldo's Pizza Pasta and Sandwiches,5,37.57111,-122.30914,Pizza Fast Food Italian
1632,Cantina Real,4,33.862111,-118.401292,Mexican American Burgers Sandwiches
1633,Chi Chi's Pizza,4.5,34.27174,-118.692154,Pizza Italian Sandwiches Subs
1634,Chi Chis Pizza,5,34.42257,-118.54,Pizza Italian
1635,Dal Rae,4,33.982666,-118.096146,American Steak Seafood Barbecue Continental Eclectic Latin American Traditional
1636,El Taco Mexicano,5,34.003785,-118.251847,Mexican
1637,Estrellita,4,37.39985,-122.11431,Mexican American Southern Southwestern
1638,Fosselman's Ice Cream,5,34.091341,-118.143919,Ice Cream
1639,Frumentos Italian Market,4.5,34.016102,-118.0998,Deli Italian Sandwiches Catering
1640,Gan Chy Restaurant,4.5,37.951923,-121.285484,American Chinese
1641,IHOP,4.5,34.257365,-119.211217,American Burgers Salad Sandwiches Soup Steak Wraps
1642,IHOP,2.5,38.424873,-121.391583,American Burgers Coffee Salad Sandwiches Soup Steak Wraps
1643,IHOP,1,33.683556,-117.919466,American Steak Burgers Contemporary Diner International Salad Sandwiches Soup Wraps
1644,IHOP,3,33.961808,-118.349741,American Coffee Sandwiches Steak Burgers Contemporary Diner International Salad Soup Wraps
1645,IHOP,2,34.396503,-119.51214,American Sandwiches Burgers Coffee Salad Soup Steak Wraps
1646,IHOP,3,32.751999,-117.011002,American Sandwiches Burgers Coffee Salad Soup Steak Wraps
1647,IHOP,4,37.705719,-121.908197,American Burgers Diner Salad Sandwiches Soup Steak Wraps
1648,IHOP,2,33.912125,-117.462034,American Sandwiches Burgers Coffee Salad Soup Steak Wraps
1649,IHOP,3,33.91579,-118.072685,American Steak Burgers Contemporary Diner International Pizza Salad Sandwiches Soup Wraps
1650,IHOP,3.5,38.54023647,-121.7303724,American Sandwiches Steak Burgers Coffee Contemporary Salad Soup Wraps
1651,IHOP,3,33.809898,-117.9149187,American Traditional Burgers Salad Sandwiches Soup Steak Wraps
1652,IHOP,2,35.263829,-120.676859,American Burgers Salad Sandwiches Soup Steak Wraps
1653,IHOP,3.5,34.12307,-117.59398,Coffee American Diner Sandwiches Burgers Salad Soup Steak Wraps
1654,IHOP,3,37.799186,-122.439251,American Burgers Coffee Diner Fast Food Hot Dogs International Sandwiches Traditional
1655,IHOP,1.5,37.83247397,-122.2805947,American Diner Steak Burgers Contemporary International Salad Sandwiches Soup Wraps
1656,IHOP,3,34.154998,-118.242872,American Diner Sandwiches Burgers Coffee Salad Soup Steak Wraps
1657,IHOP,3,34.395699,-118.918427,American Sandwiches Burgers Coffee Diner Salad Soup Steak Wraps
1658,IHOP,3.5,32.545558,-117.041188,American Sandwiches Burgers Coffee Salad Soup Steak Wraps
1659,IHOP,4,34.069586,-117.555045,American Burgers Sandwiches Steak Coffee Contemporary Salad Soup Wraps
1660,IHOP,3.5,36.839951,-119.782086,American Steak Burgers Contemporary Salad Sandwiches Soup Wraps
1661,IHOP,3,36.741098,-119.779437,American Burgers Salad Sandwiches Soup Steak Wraps
1662,IHOP,3,32.749591,-117.071069,American Steak Burgers Contemporary International Salad Sandwiches Soup Wraps
1663,IHOP,2,37.625344,-122.414031,American Sandwiches Steak Burgers International Salad Soup Wraps
1664,IHOP,3.5,34.186798,-118.31718,American Coffee Diner Sandwiches Burgers Salad Soup Steak Traditional Wraps
1665,IHOP,2,33.916145,-117.325876,American Sandwiches Burgers Coffee Salad Soup Steak Wraps
1666,IHOP,1.5,34.097972,-118.341929,American Steak Burgers Coffee Contemporary Diner International Salad Sandwiches Soup Traditional Wraps
1667,IHOP,2,33.19232,-117.35878,American Burgers Salad Sandwiches Soup Steak Wraps
1668,IHOP,1,35.35485,-119.330956,American Steak Burgers Contemporary International Salad Sandwiches Soup Wraps
1669,IHOP,5,34.594921,-118.147037,American Steak Burgers Contemporary International Salad Sandwiches Soup Wraps
1670,IHOP,3,33.689751,-117.988533,American Sandwiches Steak Burgers Coffee International Salad Soup Wraps
1671,IHOP,3.5,35.383458,-119.042025,American Burgers Salad Sandwiches Soup Steak Wraps
1672,IHOP,3,33.95964192,-118.3958763,American Coffee Diner Sandwiches Steak Burgers Contemporary Pizza Salad Soup Wraps
1673,IHOP,2.5,38.020429,-121.2917794,American Sandwiches Burgers Coffee Diner Salad Soup Steak Traditional Wraps
1674,IHOP,3,33.555496,-117.71778,American Burgers Coffee Salad Sandwiches Soup Steak Wraps
1675,IHOP,2.5,33.802499,-117.9148167,American Burgers Diner Salad Sandwiches Soup Steak Traditional Wraps
1676,IHOP,3.5,33.871508,-117.862722,American Steak Burgers Contemporary International Salad Sandwiches Soup Wraps
1677,IHOP,3,32.676187,-117.091442,American Burgers Salad Sandwiches Soup Steak Wraps
1678,IHOP,5,34.008269,-118.33625,American Burgers Coffee Diner International Salad Sandwiches Soup Steak Traditional Wraps
1679,IHOP,2.5,37.323002,-121.997002,American Sandwiches Burgers Coffee Diner Salad Soup Steak Traditional Wraps
1680,IHOP,3,37.69852487,-121.7422485,American Sandwiches Burgers Coffee Salad Soup Steak Wraps
1681,IHOP,3,32.80206,-116.936363,American Sandwiches Burgers Coffee Salad Soup Steak Wraps
1682,IHOP,5,33.881425,-117.612,American Sandwiches Burgers Coffee Salad Soup Steak Wraps
1683,IHOP,4,33.975496,-117.3408732,American Sandwiches Bakery Burgers Coffee Diner Salad Soup Steak Wraps
1684,IHOP,3.5,32.9529,-117.233723,American Steak Burgers Contemporary International Salad Sandwiches Soup Wraps
1685,IHOP,3,34.12655774,-118.0551445,American Burgers Salad Sandwiches Soup Steak Wraps
1686,IHOP,2,38.132196,-122.215632,American Sandwiches Burgers Coffee Salad Soup Steak Wraps
1687,IHOP,4,32.647429,-116.966279,American Burgers Steak Traditional Wraps Deli Diner Salad Sandwiches Soup
1688,IHOP,3.5,34.118559,-117.780567,American Burgers Diner Salad Sandwiches Soup Steak Wraps
1689,IHOP,5,33.859737,-117.926148,American Sandwiches Steak Burgers Diner International Salad Soup Traditional Wraps
1690,IHOP,2,33.854274,-118.142377,American Burgers Diner Salad Sandwiches Soup Steak Wraps
1691,IHOP,3,32.780545,-117.130624,American Steak Burgers Contemporary International Salad Sandwiches Soup Wraps
1692,IHOP,1.5,33.74224,-118.006973,American Burgers Salad Sandwiches Soup Steak Traditional Wraps
1693,IHOP,2.5,33.801891,-118.328094,Diner
1694,IHOP,3,34.024929,-117.688753,American Steak Sandwiches Burgers Coffee Contemporary Salad Soup Traditional Wraps
1695,IHOP,3.5,33.80036652,-116.3886393,American Steak Burgers Contemporary International Salad Sandwiches Soup Wraps
1696,IHOP,2.5,37.680693,-122.085085,American Burgers Salad Sandwiches Soup Steak Wraps
1697,IHOP,2.5,37.64540434,-122.4056299,American Sandwiches Steak Burgers Fast Food International Salad Soup Wraps
1698,IHOP,3.5,32.605882,-117.080164,American Burgers Salad Sandwiches Soup Steak Wraps
1699,IHOP,2.5,33.926184,-118.396356,American Coffee Diner Sandwiches Steak Burgers Contemporary International Salad Soup Wraps
1700,IHOP,3,33.798706,-117.83566,American Diner Sandwiches Burgers International Salad Soup Steak Wraps
1701,IHOP,2.5,33.637506,-117.598108,American Steak Burgers Contemporary Diner Salad Sandwiches Soup Wraps
1702,IHOP,4,33.65805,-118.00109,American Diner Burgers Salad Sandwiches Seafood Soup Steak Traditional Wraps
1703,IHOP,1,33.888574,-118.327103,American Coffee Burgers Diner Salad Sandwiches Soup Steak Wraps
1704,IHOP,3.5,37.562107,-122.27007,American Steak Burgers Contemporary International Salad Sandwiches Soup Wraps
1705,IHOP,2.5,34.144744,-118.761573,American Sandwiches Bakery Burgers Diner International Salad Soup Steak Wraps
1706,IHOP,3.5,33.839862,-118.183875,American Steak Burgers Contemporary Diner Salad Sandwiches Soup Wraps
1707,IHOP,1,36.316383,-119.314011,American Sandwiches Steak Burgers Coffee Contemporary Salad Soup Wraps
1708,IHOP,3,33.554093,-117.194826,American Burgers Salad Sandwiches Soup Steak Wraps
1709,IHOP,1.5,34.09462,-117.65097,American Bakery Diner Sandwiches Bistro Burgers Coffee Grill Salad Soup Steak Wraps
1710,IHOP,3.5,37.347989,-121.899307,American Bakery Burgers Diner Salad Sandwiches Soup Steak Wraps
1711,IHOP,3.5,36.808588,-119.853735,American Steak Burgers Contemporary Salad Sandwiches Soup Wraps




